,OR1,OR2,distance,similarity,Class1,Class2,Same_Class
3141,Olfr1028,Olfr1132,20.88457783765216,0.475220917146536,5,8,NA
3142,Olfr1029,Olfr1132,20.257227021253367,0.472855147813215,5,8,NA
3143,Olfr1030,Olfr1132,16.86722998812398,0.504424504290571,5,8,NA
3144,Olfr1031,Olfr1132,14.108395965902304,0.485985696361808,5,8,NA
3145,Olfr1032,Olfr1132,7.565783160388081,0.482933864542932,5,8,NA
3146,Olfr1033,Olfr1132,21.569467306210676,0.155544887547755,5,8,NA
3147,Olfr1034,Olfr1132,10.976426709980277,0.494318280325017,5,8,NA
3148,Olfr1036,Olfr1132,10.858105330553515,0.494939187131601,5,8,NA
3149,Olfr1037,Olfr1132,9.616350541057827,0.539480870058935,8,8,8
3150,Olfr1039,Olfr1132,18.88338684813503,0.514646671820407,5,8,NA
3151,Olfr1042,Olfr1132,19.312277186819212,0.512273492198144,5,8,NA
3152,Olfr1043,Olfr1132,3.79761855455884,0.511804830619667,5,8,NA
3153,Olfr1044,Olfr1132,15.137695058346605,0.533408551616003,8,8,8
3154,Olfr1045,Olfr1132,13.757078672487882,0.482090166067632,8,8,8
3155,Olfr1046,Olfr1132,7.986054646225144,0.487917498973358,8,8,8
3156,Olfr1047,Olfr1132,15.930104852924233,0.502677735855721,8,8,8
3157,Olfr1048,Olfr1132,14.792293923391645,0.455406412366099,8,8,8
3158,Olfr1049,Olfr1132,11.873065841610034,0.475896084811422,8,8,8
3159,Olfr1051,Olfr1132,13.139714575934333,0.478257697377733,8,8,8
3160,Olfr1052,Olfr1132,21.042140359747492,0.541251977528112,5,8,NA
3161,Olfr1054,Olfr1132,12.091111009393051,0.471591003068694,8,8,8
3162,Olfr1055,Olfr1132,19.91323228087238,0.436954952010537,8,8,8
3163,Olfr1056,Olfr1132,12.528060380290118,0.495607806009451,8,8,8
3164,Olfr1057,Olfr1132,15.50569331740734,0.469935973809863,8,8,8
3165,Olfr1062,Olfr1132,12.1746476636561,0.470416213150108,8,8,8
3166,Olfr1065,Olfr1132,14.797062314745938,0.498268334389787,8,8,8
3167,Olfr1079,Olfr1132,14.201903208862888,0.476190499869198,8,8,8
3168,Olfr1080,Olfr1132,13.889132204112759,0.512581150777353,8,8,8
3169,Olfr1085,Olfr1132,12.73507515671116,0.502360359303328,8,8,8
3170,Olfr1086,Olfr1132,15.402593036912197,0.552399099980063,5,8,NA
3171,Olfr1087,Olfr1132,8.733861413189128,0.51112141348581,8,8,8
3172,Olfr1090,Olfr1132,14.985779765921578,0.475940694282407,8,8,8
3173,Olfr1093,Olfr1132,1.520684865660042,0.514633869781267,5,8,NA
3174,Olfr1094,Olfr1132,13.74069070825925,0.518277995007265,5,8,NA
3175,Olfr1095,Olfr1132,14.358993383793344,0.531226289194096,5,8,NA
3176,Olfr1097,Olfr1132,1.4251565034857225,0.480983699447078,8,8,8
3177,Olfr1098,Olfr1132,8.454531025525784,0.479904136617516,8,8,8
3178,Olfr1099,Olfr1132,8.305742766535309,0.482933864542932,8,8,8
3179,Olfr1100,Olfr1132,7.833957283366194,0.488211104044136,8,8,8
3180,Olfr1101,Olfr1132,15.450409683037915,0.521446971510118,5,8,NA
3181,Olfr1102,Olfr1132,17.670050062478975,0.532761596115713,5,8,NA
3182,Olfr1104,Olfr1132,13.871302308747634,0.476071378507539,8,8,8
3183,Olfr1105,Olfr1132,9.62167970500652,0.444867046830157,5,8,NA
3184,Olfr1106,Olfr1132,15.022105803634286,0.528899549607055,5,8,NA
3185,Olfr1107,Olfr1132,9.525900274120525,0.562453642076411,5,8,NA
3186,Olfr1109,Olfr1132,8.865956875799746,0.561829387201742,5,8,NA
3187,Olfr1110,Olfr1132,8.865956875799746,0.558043048286905,5,8,NA
3188,Olfr1111,Olfr1132,8.762519252631455,0.550652608235551,5,8,NA
3189,Olfr1112,Olfr1132,1.6695857437858648,0.435327450874342,12,8,NA
3190,Olfr1113,Olfr1132,8.885070952753217,0.414888028919761,10,8,NA
3191,Olfr1115,Olfr1132,9.776498342474143,0.409358483371352,10,8,NA
3192,Olfr1116,Olfr1132,14.810283688533577,0.417924773861572,10,8,NA
3193,Olfr1118,Olfr1132,16.131677760217244,0.416949560351041,10,8,NA
3194,Olfr1120,Olfr1132,9.400307701412231,0.426497816178996,12,8,NA
3195,Olfr1121,Olfr1132,9.595065925935,0.398251032152135,12,8,NA
3196,Olfr1122,Olfr1132,16.15315743136116,0.397697597038435,10,8,NA
3197,Olfr1123,Olfr1132,14.206409687530916,0.437271197444808,10,8,NA
3198,Olfr1124,Olfr1132,10.519292101280595,0.414169125176761,10,8,NA
3199,Olfr1126,Olfr1132,15.07992898890486,0.415533149670862,12,8,NA
3200,Olfr1129,Olfr1132,7.743001205849029,0.421719209624374,10,8,NA
3201,Olfr1130,Olfr1132,13.822359908348743,0.41847662879786,10,8,NA
3202,Olfr1000,Olfr1134,5.94536749738669,0.509259647355465,5,5,5
3203,Olfr1002,Olfr1134,11.39840643982846,0.53608975214116,5,5,5
3204,Olfr1006,Olfr1134,10.397933719934976,0.529033988727771,9,5,NA
3205,Olfr1009,Olfr1134,5.298724624775989,0.596342699235557,5,5,5
3206,Olfr1012,Olfr1134,8.59719619978432,0.484751103789797,9,5,NA
3207,Olfr1013,Olfr1134,11.115639003174856,0.504066602629151,9,5,NA
3208,Olfr1014,Olfr1134,9.1923360086778,0.50171869119431,9,5,NA
3209,Olfr1015,Olfr1134,9.057559727092864,0.510582012723801,9,5,NA
3210,Olfr1016,Olfr1134,12.742706452329886,0.469881259856428,9,5,NA
3211,Olfr1018,Olfr1134,15.949439240862915,0.523029221906267,2,5,NA
3212,Olfr1019,Olfr1134,15.211081935586545,0.597219824799674,5,5,5
3213,Olfr1020,Olfr1134,13.654459506202839,0.60006306917105,5,5,5
3214,Olfr1023,Olfr1134,15.37837101050502,0.482916193621424,5,5,5
3215,Olfr1025-ps1,Olfr1134,15.124715348387248,0.529736573120521,,5,NA
3216,Olfr1026,Olfr1134,3.943661472883603,0.545337838785693,5,5,5
3217,Olfr1028,Olfr1134,17.212745627103907,0.523964753744943,5,5,5
3218,Olfr1029,Olfr1134,16.66980690645371,0.516024665652305,5,5,5
3219,Olfr1030,Olfr1134,16.991159153027436,0.551323432298647,5,5,5
3220,Olfr1031,Olfr1134,11.839927375074836,0.50600688576334,5,5,5
3221,Olfr1032,Olfr1134,11.389384191563018,0.500506432446188,5,5,5
3222,Olfr1033,Olfr1134,11.379139469787853,0.166779713009632,5,5,5
3223,Olfr1034,Olfr1134,7.604691799888973,0.496749470193963,5,5,5
3224,Olfr1036,Olfr1134,7.9803504096877145,0.499262312174708,5,5,5
3225,Olfr1037,Olfr1134,3.5098178374892757,0.575926364827453,8,5,NA
3226,Olfr1039,Olfr1134,11.672433237662943,0.506916582323925,5,5,5
3227,Olfr1042,Olfr1134,8.247084948204913,0.514497063996,5,5,5
3228,Olfr1043,Olfr1134,8.780835078029915,0.528366241662915,5,5,5
3229,Olfr1044,Olfr1134,3.9621678975718244,0.577956407213718,8,5,NA
3230,Olfr1045,Olfr1134,14.198228274462902,0.513230233327308,8,5,NA
3231,Olfr1046,Olfr1134,7.926418219978589,0.509641285417719,8,5,NA
3232,Olfr1047,Olfr1134,13.306571405137568,0.521040003002312,8,5,NA
3233,Olfr1048,Olfr1134,4.459228702994361,0.486175716092696,8,5,NA
3234,Olfr1049,Olfr1134,6.584009510607502,0.49111477078883,8,5,NA
3235,Olfr1051,Olfr1134,5.109771104913134,0.494100067295334,8,5,NA
3236,Olfr1052,Olfr1134,14.195342713433623,0.554611176464127,5,5,5
3237,Olfr1054,Olfr1134,5.397108324111703,0.496749470193963,8,5,NA
3238,Olfr1055,Olfr1134,9.070030490777594,0.457742970420023,8,5,NA
3239,Olfr1056,Olfr1134,6.0394519578579935,0.520991368396009,8,5,NA
3240,Olfr1057,Olfr1134,5.7318302216623715,0.529615483860822,8,5,NA
3241,Olfr1062,Olfr1134,14.979913838901883,0.522631153228864,8,5,NA
3242,Olfr1065,Olfr1134,4.80819119292033,0.527451512752075,8,5,NA
3243,Olfr1079,Olfr1134,7.9066764950352795,0.502521942925912,8,5,NA
3244,Olfr1080,Olfr1134,7.22874965789032,0.519154291401309,8,5,NA
3245,Olfr1085,Olfr1134,4.262249677703815,0.510884312943128,8,5,NA
3246,Olfr1086,Olfr1134,8.128469229883041,0.550485890869034,5,5,5
3247,Olfr1087,Olfr1134,14.68034930244219,0.513423362854395,8,5,NA
3248,Olfr1090,Olfr1134,4.994156796267004,0.498917341441732,8,5,NA
3249,Olfr1093,Olfr1134,10.067071284520331,0.535683743017979,5,5,5
3250,Olfr1094,Olfr1134,9.059355934445895,0.543707247507179,5,5,5
3251,Olfr1095,Olfr1134,3.236725819690222,0.542094071377185,5,5,5
3252,Olfr1097,Olfr1134,10.921248347729232,0.518369331480281,8,5,NA
3253,Olfr1098,Olfr1134,7.881604013120968,0.506692082628577,8,5,NA
3254,Olfr1099,Olfr1134,6.132175541099872,0.521777955825151,8,5,NA
3255,Olfr1100,Olfr1134,7.526303273396421,0.522035906134587,8,5,NA
3256,Olfr1101,Olfr1134,14.623891388268351,0.524902743246315,5,5,5
3257,Olfr1102,Olfr1134,12.328302864435425,0.538950289859458,5,5,5
3258,Olfr1104,Olfr1134,9.629453275298866,0.502978227700859,8,5,NA
3259,Olfr1105,Olfr1134,1.8608940192237757,0.439063216788068,5,5,5
3260,Olfr1106,Olfr1134,17.296213963687894,0.545473046459749,5,5,5
3261,Olfr1107,Olfr1134,14.705893288107047,0.54927404536394,5,5,5
3262,Olfr1109,Olfr1134,16.039237392591073,0.541241916466604,5,5,5
3263,Olfr1110,Olfr1134,16.039237392591073,0.554799718812943,5,5,5
3264,Olfr1111,Olfr1134,12.148420231143067,0.59404657620765,5,5,5
3265,Olfr1112,Olfr1134,9.50966506397044,0.457182260955687,12,5,NA
3266,Olfr1113,Olfr1134,2.733057736987433,0.45443639671346,10,5,NA
3267,Olfr1115,Olfr1134,3.4953941976717027,0.453757626511272,10,5,NA
3268,Olfr1116,Olfr1134,11.375845621037703,0.429968846480488,10,5,NA
3269,Olfr1118,Olfr1134,13.284133899695583,0.427803106627816,10,5,NA
3270,Olfr1120,Olfr1134,2.5608731735005175,0.453646477132262,12,5,NA
3271,Olfr1121,Olfr1134,3.649791879637449,0.432033873605564,12,5,NA
3272,Olfr1122,Olfr1134,13.903285617144144,0.408199631881626,10,5,NA
3273,Olfr1123,Olfr1134,13.828471804860122,0.434011600244195,10,5,NA
3274,Olfr1124,Olfr1134,1.9498812493182596,0.436193095563653,10,5,NA
3275,Olfr1126,Olfr1134,10.32209837166609,0.447817713786217,12,5,NA
3276,Olfr1129,Olfr1134,3.5752541488367218,0.454663998047045,10,5,NA
3277,Olfr1130,Olfr1134,11.772340324841503,0.451501268255152,10,5,NA
3278,Olfr1132,Olfr1134,11.17646693124482,0.623823306534139,8,5,NA
3279,Olfr1000,Olfr1135,9.57182046947996,0.52365168824642,5,5,5
3280,Olfr1002,Olfr1135,21.689122766248335,0.533273640073866,5,5,5
3281,Olfr1006,Olfr1135,18.512770066427986,0.512982952313337,9,5,NA
3282,Olfr1009,Olfr1135,16.13142435738096,0.553151485333349,5,5,5
3283,Olfr1012,Olfr1135,17.506671559520882,0.480853829834992,9,5,NA
3284,Olfr1013,Olfr1135,18.407261657237918,0.486209557027401,9,5,NA
3285,Olfr1014,Olfr1135,15.36659610203431,0.492733043073792,9,5,NA
3286,Olfr1015,Olfr1135,2.3856604513431168,0.501880093309943,9,5,NA
3287,Olfr1016,Olfr1135,13.37536160892349,0.457667206622214,9,5,NA
3288,Olfr1018,Olfr1135,15.951381866769696,0.463289135264951,2,5,NA
3289,Olfr1019,Olfr1135,18.17721331553259,0.595411689988929,5,5,5
3290,Olfr1020,Olfr1135,12.68635259788693,0.565419199148181,5,5,5
3291,Olfr1023,Olfr1135,17.98350775807212,0.472136086648951,5,5,5
3292,Olfr1025-ps1,Olfr1135,19.23258452069956,0.51928506786396,,5,NA
3293,Olfr1026,Olfr1135,13.192241352175767,0.519114664782614,5,5,5
3294,Olfr1028,Olfr1135,20.88457783765216,0.468966781353064,5,5,5
3295,Olfr1029,Olfr1135,20.257227021253367,0.468456539721473,5,5,5
3296,Olfr1030,Olfr1135,16.86722998812398,0.50608433455287,5,5,5
3297,Olfr1031,Olfr1135,14.108395965902304,0.475015501807828,5,5,5
3298,Olfr1032,Olfr1135,7.565783160388081,0.503629957927477,5,5,5
3299,Olfr1033,Olfr1135,21.569467306210676,0.162491108765036,5,5,5
3300,Olfr1034,Olfr1135,10.976426709980277,0.493550330112539,5,5,5
3301,Olfr1036,Olfr1135,10.858105330553515,0.486597575225249,5,5,5
3302,Olfr1037,Olfr1135,9.616350541057827,0.541687197699088,8,5,NA
3303,Olfr1039,Olfr1135,18.88338684813503,0.510100206676143,5,5,5
3304,Olfr1042,Olfr1135,19.312277186819212,0.508315054831568,5,5,5
3305,Olfr1043,Olfr1135,3.79761855455884,0.502824957830064,5,5,5
3306,Olfr1044,Olfr1135,15.137695058346605,0.54309846804633,8,5,NA
3307,Olfr1045,Olfr1135,13.757078672487882,0.476966678980352,8,5,NA
3308,Olfr1046,Olfr1135,7.986054646225144,0.519725400422585,8,5,NA
3309,Olfr1047,Olfr1135,15.930104852924233,0.501256624288233,8,5,NA
3310,Olfr1048,Olfr1135,14.792293923391645,0.459129908364903,8,5,NA
3311,Olfr1049,Olfr1135,11.873065841610034,0.484041700932003,8,5,NA
3312,Olfr1051,Olfr1135,13.139714575934333,0.487672416900221,8,5,NA
3313,Olfr1052,Olfr1135,21.042140359747492,0.543531614422174,5,5,5
3314,Olfr1054,Olfr1135,12.091111009393051,0.474034947161661,8,5,NA
3315,Olfr1055,Olfr1135,19.91323228087238,0.445191810371172,8,5,NA
3316,Olfr1056,Olfr1135,12.528060380290118,0.496712165529834,8,5,NA
3317,Olfr1057,Olfr1135,15.50569331740734,0.476105144728439,8,5,NA
3318,Olfr1062,Olfr1135,12.1746476636561,0.475957079060194,8,5,NA
3319,Olfr1065,Olfr1135,14.797062314745938,0.50502552415479,8,5,NA
3320,Olfr1079,Olfr1135,14.201903208862888,0.477988933949417,8,5,NA
3321,Olfr1080,Olfr1135,13.889132204112759,0.527438094291776,8,5,NA
3322,Olfr1085,Olfr1135,12.73507515671116,0.486538115817288,8,5,NA
3323,Olfr1086,Olfr1135,15.402593036912197,0.553355535929747,5,5,5
3324,Olfr1087,Olfr1135,8.733861413189128,0.510942707789814,8,5,NA
3325,Olfr1090,Olfr1135,14.985779765921578,0.479584344479321,8,5,NA
3326,Olfr1093,Olfr1135,1.520684865660042,0.517496568652557,5,5,5
3327,Olfr1094,Olfr1135,13.74069070825925,0.514990878522985,5,5,5
3328,Olfr1095,Olfr1135,14.358993383793344,0.551848998810682,5,5,5
3329,Olfr1097,Olfr1135,1.4251565034857225,0.485266553054038,8,5,NA
3330,Olfr1098,Olfr1135,8.454531025525784,0.481052891711113,8,5,NA
3331,Olfr1099,Olfr1135,8.305742766535309,0.490393125491335,8,5,NA
3332,Olfr1100,Olfr1135,7.833957283366194,0.502975792834445,8,5,NA
3333,Olfr1101,Olfr1135,15.450409683037915,0.535806317789074,5,5,5
3334,Olfr1102,Olfr1135,17.670050062478975,0.533108651618803,5,5,5
3335,Olfr1104,Olfr1135,13.871302308747634,0.477237260369141,8,5,NA
3336,Olfr1105,Olfr1135,9.62167970500652,0.454887575209761,5,5,5
3337,Olfr1106,Olfr1135,15.022105803634286,0.532469414189881,5,5,5
3338,Olfr1107,Olfr1135,9.525900274120525,0.560863539074197,5,5,5
3339,Olfr1109,Olfr1135,8.865956875799746,0.556506108692932,5,5,5
3340,Olfr1110,Olfr1135,8.865956875799746,0.557713094699754,5,5,5
3341,Olfr1111,Olfr1135,8.762519252631455,0.552222837366827,5,5,5
3342,Olfr1112,Olfr1135,1.6695857437858648,0.458144717178989,12,5,NA
3343,Olfr1113,Olfr1135,8.885070952753217,0.436392823048494,10,5,NA
3344,Olfr1115,Olfr1135,9.776498342474143,0.427785058388938,10,5,NA
3345,Olfr1116,Olfr1135,14.810283688533577,0.434412205570419,10,5,NA
3346,Olfr1118,Olfr1135,16.131677760217244,0.435888751823553,10,5,NA
3347,Olfr1120,Olfr1135,9.400307701412231,0.442104496047675,12,5,NA
3348,Olfr1121,Olfr1135,9.595065925935,0.420264718811447,12,5,NA
3349,Olfr1122,Olfr1135,16.15315743136116,0.416157138346893,10,5,NA
3350,Olfr1123,Olfr1135,14.206409687530916,0.443425419229132,10,5,NA
3351,Olfr1124,Olfr1135,10.519292101280595,0.42346167738767,10,5,NA
3352,Olfr1126,Olfr1135,15.07992898890486,0.42808714533187,12,5,NA
3353,Olfr1129,Olfr1135,7.743001205849029,0.435545795030012,10,5,NA
3354,Olfr1130,Olfr1135,13.822359908348743,0.432957733429676,10,5,NA
3355,Olfr1132,Olfr1135,0.0,0.792705284356985,8,5,NA
3356,Olfr1134,Olfr1135,11.17646693124482,0.608360693857152,5,5,5
3357,Olfr1000,Olfr1137,18.610093564667615,0.497380784546652,5,5,5
3358,Olfr1002,Olfr1137,21.738177538617425,0.514515629000647,5,5,5
3359,Olfr1006,Olfr1137,16.47300773578652,0.471479284768036,9,5,NA
3360,Olfr1009,Olfr1137,21.276054572185014,0.521057586442311,5,5,5
3361,Olfr1012,Olfr1137,16.803505998745674,0.442907122219517,9,5,NA
3362,Olfr1013,Olfr1137,15.480581973518975,0.452839368893612,9,5,NA
3363,Olfr1014,Olfr1137,12.821557628911577,0.450377831593353,9,5,NA
3364,Olfr1015,Olfr1137,10.83634917933248,0.469076580933267,9,5,NA
3365,Olfr1016,Olfr1137,6.546664203641113,0.422713270279086,9,5,NA
3366,Olfr1018,Olfr1137,6.720453081401947,0.441568055308947,2,5,NA
3367,Olfr1019,Olfr1137,10.852511466330439,0.55765595463138,5,5,5
3368,Olfr1020,Olfr1137,4.674003061080261,0.531170423961423,5,5,5
3369,Olfr1023,Olfr1137,10.384195292491622,0.456232223587889,5,5,5
3370,Olfr1025-ps1,Olfr1137,12.627263508548573,0.501572923981862,,5,NA
3371,Olfr1026,Olfr1137,19.93333167680267,0.503169495158278,5,5,5
3372,Olfr1028,Olfr1137,13.316907610819168,0.459541798410975,5,5,5
3373,Olfr1029,Olfr1137,12.795019251418442,0.457214335586462,5,5,5
3374,Olfr1030,Olfr1137,7.1489795095329995,0.462664667583605,5,5,5
3375,Olfr1031,Olfr1137,8.43727235419758,0.467646720747891,5,5,5
3376,Olfr1032,Olfr1137,5.058617060245604,0.4813660345428,5,5,5
3377,Olfr1033,Olfr1137,21.46125622354009,0.151745729396125,5,5,5
3378,Olfr1034,Olfr1137,20.52318995892724,0.474448327238616,5,5,5
3379,Olfr1036,Olfr1137,20.597245404180324,0.467429046041734,5,5,5
3380,Olfr1037,Olfr1137,17.2224888681377,0.521065583810778,8,5,NA
3381,Olfr1039,Olfr1137,15.675876097112349,0.483958676051941,5,5,5
3382,Olfr1042,Olfr1137,21.76784727725566,0.49119584287934,5,5,5
3383,Olfr1043,Olfr1137,14.45276043219874,0.476880111707946,5,5,5
3384,Olfr1044,Olfr1137,19.155062658873888,0.510627183483072,8,5,NA
3385,Olfr1045,Olfr1137,5.39766896756644,0.451007249503059,8,5,NA
3386,Olfr1046,Olfr1137,18.183897077199504,0.496395720574993,8,5,NA
3387,Olfr1047,Olfr1137,9.368310334782526,0.482991252581569,8,5,NA
3388,Olfr1048,Olfr1137,17.017421955018094,0.426242822548752,8,5,NA
3389,Olfr1049,Olfr1137,20.696573201796554,0.445792095322721,8,5,NA
3390,Olfr1051,Olfr1137,20.673769528247792,0.448123648594012,8,5,NA
3391,Olfr1052,Olfr1137,16.678779481019287,0.527547137467106,5,5,5
3392,Olfr1054,Olfr1137,20.22110407156328,0.453628121389049,8,5,NA
3393,Olfr1055,Olfr1137,21.53296043178135,0.415913520957119,8,5,NA
3394,Olfr1056,Olfr1137,20.85065514082338,0.480229395065972,8,5,NA
3395,Olfr1057,Olfr1137,16.70896733465193,0.443966124070219,8,5,NA
3396,Olfr1062,Olfr1137,2.4325530342874444,0.435064170854381,8,5,NA
3397,Olfr1065,Olfr1137,21.028433602643346,0.484104716934493,8,5,NA
3398,Olfr1079,Olfr1137,22.85790170385653,0.455089842960248,8,5,NA
3399,Olfr1080,Olfr1137,22.312785052494775,0.509743911465276,8,5,NA
3400,Olfr1085,Olfr1137,19.9357926696529,0.47066598031763,8,5,NA
3401,Olfr1086,Olfr1137,13.958795316756104,0.513565077622651,5,5,5
3402,Olfr1087,Olfr1137,2.876614304693609,0.490494181141689,8,5,NA
3403,Olfr1090,Olfr1137,21.21669356292136,0.472515596963643,8,5,NA
3404,Olfr1093,Olfr1137,12.616167101439588,0.487110427210212,5,5,5
3405,Olfr1094,Olfr1137,10.877352502293766,0.476563900750765,5,5,5
3406,Olfr1095,Olfr1137,18.179094543201444,0.501749434872135,5,5,5
3407,Olfr1097,Olfr1137,12.950595248173443,0.483193888814528,8,5,NA
3408,Olfr1098,Olfr1137,18.577724122327496,0.482740398438866,8,5,NA
3409,Olfr1099,Olfr1137,17.58312858571197,0.483261176411079,8,5,NA
3410,Olfr1100,Olfr1137,8.702246361672108,0.459898717576036,8,5,NA
3411,Olfr1101,Olfr1137,7.309227295140082,0.486842547410209,5,5,5
3412,Olfr1102,Olfr1137,12.989598455744515,0.498994400086746,5,5,5
3413,Olfr1104,Olfr1137,10.454690661291105,0.468219376542523,8,5,NA
3414,Olfr1105,Olfr1137,14.435046934302765,0.432027694353531,5,5,5
3415,Olfr1106,Olfr1137,4.141170638775216,0.498743113036698,5,5,5
3416,Olfr1107,Olfr1137,2.03816124409415,0.504703868839308,5,5,5
3417,Olfr1109,Olfr1137,3.7310722135183534,0.491602779536928,5,5,5
3418,Olfr1110,Olfr1137,3.7310722135183534,0.498921143714516,5,5,5
3419,Olfr1111,Olfr1137,4.095024910684985,0.535889773486612,5,5,5
3420,Olfr1112,Olfr1137,11.619922433120635,0.40724426689376,12,5,NA
3421,Olfr1113,Olfr1137,15.713309098685722,0.391284580097951,10,5,NA
3422,Olfr1115,Olfr1137,12.835570485626961,0.394993544880815,10,5,NA
3423,Olfr1116,Olfr1137,9.831049571988183,0.418882580210194,10,5,NA
3424,Olfr1118,Olfr1137,9.68393018052222,0.416686749382382,10,5,NA
3425,Olfr1120,Olfr1137,16.274528496496288,0.389409791718909,12,5,NA
3426,Olfr1121,Olfr1137,17.294560001170897,0.363527565640041,12,5,NA
3427,Olfr1122,Olfr1137,9.077257482456567,0.393766856853235,10,5,NA
3428,Olfr1123,Olfr1137,6.409170094712533,0.428354421890096,10,5,NA
3429,Olfr1124,Olfr1137,14.411031171850214,0.383682291399958,10,5,NA
3430,Olfr1126,Olfr1137,11.278083012542988,0.388378666801893,12,5,NA
3431,Olfr1129,Olfr1137,13.33009330411381,0.39511255524201,10,5,NA
3432,Olfr1130,Olfr1137,8.154245393444127,0.39058317716264,10,5,NA
3433,Olfr1132,Olfr1137,11.557332647782683,0.744010236163672,8,5,NA
3434,Olfr1134,Olfr1137,16.22639914779512,0.580994416811386,5,5,5
3435,Olfr1135,Olfr1137,11.557332647782683,0.756367754019727,5,5,5
3436,Olfr1000,Olfr1138,19.302929094993342,0.519920203532075,5,5,5
3437,Olfr1002,Olfr1138,12.984541964607008,0.541353543711349,5,5,5
3438,Olfr1006,Olfr1138,7.362462807258353,0.506101473684744,9,5,NA
3439,Olfr1009,Olfr1138,17.173483452369357,0.557541576486788,5,5,5
3440,Olfr1012,Olfr1138,8.796993143897492,0.484620308919862,9,5,NA
3441,Olfr1013,Olfr1138,5.935627055355079,0.469026758546066,9,5,NA
3442,Olfr1014,Olfr1138,5.255177826188346,0.471060438333159,9,5,NA
3443,Olfr1015,Olfr1138,15.536765719610584,0.51127859692998,9,5,NA
3444,Olfr1016,Olfr1138,4.81686679098915,0.443188051529627,9,5,NA
3445,Olfr1018,Olfr1138,5.063491790211427,0.453834254953421,2,5,NA
3446,Olfr1019,Olfr1138,1.2455368810501102,0.599184097739651,5,5,5
3447,Olfr1020,Olfr1138,6.502400801555698,0.57038991738245,5,5,5
3448,Olfr1023,Olfr1138,1.650735497864961,0.472762261830183,5,5,5
3449,Olfr1025-ps1,Olfr1138,1.693792462137077,0.513640664952395,,5,NA
3450,Olfr1026,Olfr1138,17.8241089241124,0.522903822919713,5,5,5
3451,Olfr1028,Olfr1138,3.393119687551172,0.477560413472099,5,5,5
3452,Olfr1029,Olfr1138,2.776509451196915,0.477029600579121,5,5,5
3453,Olfr1030,Olfr1138,5.522581296365183,0.50114692641089,5,5,5
3454,Olfr1031,Olfr1138,3.498910473514175,0.479813638189726,5,5,5
3455,Olfr1032,Olfr1138,10.71470155028605,0.496696379032355,5,5,5
3456,Olfr1033,Olfr1138,12.63970948709854,0.158798129020376,5,5,5
3457,Olfr1034,Olfr1138,21.242132036694063,0.494809387077112,5,5,5
3458,Olfr1036,Olfr1138,21.53306229533954,0.487859825744641,5,5,5
3459,Olfr1037,Olfr1138,16.99378713714174,0.554747394199295,8,5,NA
3460,Olfr1039,Olfr1138,5.8206737525420404,0.529885911662369,5,5,5
3461,Olfr1042,Olfr1138,15.023420368283434,0.527769087794257,5,5,5
3462,Olfr1043,Olfr1138,18.370531067538277,0.517890874169541,5,5,5
3463,Olfr1044,Olfr1138,14.679354922829853,0.545586891725809,8,5,NA
3464,Olfr1045,Olfr1138,5.679368285053334,0.480100494216753,8,5,NA
3465,Olfr1046,Olfr1138,20.327292593548655,0.495304568354536,8,5,NA
3466,Olfr1047,Olfr1138,1.809504945505848,0.501880077801029,8,5,NA
3467,Olfr1048,Olfr1138,11.737270955774857,0.437833295971443,8,5,NA
3468,Olfr1049,Olfr1138,20.532413118356065,0.464426939194889,8,5,NA
3469,Olfr1051,Olfr1138,19.134871855632266,0.46677217046164,8,5,NA
3470,Olfr1052,Olfr1138,5.8666942291487985,0.546071481779287,5,5,5
3471,Olfr1054,Olfr1138,19.44049568829954,0.468998719303369,8,5,NA
3472,Olfr1055,Olfr1138,14.113773355246696,0.435719644193062,8,5,NA
3473,Olfr1056,Olfr1138,20.093426983261647,0.498591278388081,8,5,NA
3474,Olfr1057,Olfr1138,10.585633216153072,0.474230715024783,8,5,NA
3475,Olfr1062,Olfr1138,8.648677654001169,0.474707847881558,8,5,NA
3476,Olfr1065,Olfr1138,18.06439589948489,0.494347123768433,8,5,NA
3477,Olfr1079,Olfr1138,21.96902793811018,0.474215337102448,8,5,NA
3478,Olfr1080,Olfr1138,21.287587686897346,0.53057387368709,8,5,NA
3479,Olfr1085,Olfr1138,18.28687547103967,0.504071020891784,8,5,NA
3480,Olfr1086,Olfr1138,6.743400694750749,0.541394494766306,5,5,5
3481,Olfr1087,Olfr1138,12.424400757148847,0.504611323554501,8,5,NA
3482,Olfr1090,Olfr1138,18.1960715931936,0.480831637963013,8,5,NA
3483,Olfr1093,Olfr1138,17.744982450741997,0.52243098170288,5,5,5
3484,Olfr1094,Olfr1138,5.034955667758965,0.527136889808904,5,5,5
3485,Olfr1095,Olfr1138,13.904841625904215,0.549952610498618,5,5,5
3486,Olfr1097,Olfr1138,18.520302406126806,0.475235203120105,8,5,NA
3487,Olfr1098,Olfr1138,20.5179294153973,0.469151843608885,8,5,NA
3488,Olfr1099,Olfr1138,18.879324554789005,0.484089871950316,8,5,NA
3489,Olfr1100,Olfr1138,10.00124815238205,0.486209933073297,8,5,NA
3490,Olfr1101,Olfr1138,3.8783039995030815,0.526939546572706,5,5,5
3491,Olfr1102,Olfr1138,2.84465943760835,0.546698906932377,5,5,5
3492,Olfr1104,Olfr1138,4.521119039692415,0.47535342907821,8,5,NA
