,MDS1,MDS2
Or52H2,55.164167196621214,-17.207731587928674
Or52H7,32.605706726324115,12.355904712589954
Or52H9,49.016549473991155,-34.61342543830982
Or52I2,41.47166172037502,-32.35732919850624
Or52J3,49.2894334391003,-27.7125356173191
Or52K2,29.253455084806294,-8.342967131336321
Or52L1,37.58838652336807,-20.599500703574147
Or52M1,34.25235673068184,-28.754375777271953
Or52M2,31.836477914836575,-67.17865579826133
Or52N2,40.75648693883112,-41.95481167946173
Or52N20,-63.62161867634262,12.123688785075505
Or52N2B,42.56276261792252,-42.832530611778836
Or52N2C,56.70104678709564,-36.84904811753951
Or52N3,51.34050751846659,-32.30154220470888
Or52N4,56.236801025561206,-5.309338056366945
Or52N4B,48.10374403992044,-33.711558989478206
Or52N5,26.790309605646456,-21.92791633810514
Or52P1,66.23744870523784,-9.567870514678615
Or52P2,30.188491005918536,-41.633527893713136
Or52R1,31.725667604646812,-13.604088274280274
Or52R1B,46.68423812392287,-34.08064958443889
Or52R1C,38.82592973310322,-10.914032049127075
Or52S1,38.42581853638037,-39.12128953685935
Or52S19,37.941475072806185,-40.914863182959
Or52S1B,29.017471119834163,-26.821563184152094
Or52S6,40.65738037395632,-50.487935837116105
Or52U1,-48.8506345594711,-30.3822524150098
Or52W1,47.99250797744243,-19.859832785625102
Or52X1,33.92356815159289,-34.15196527017719
Or52Z1,50.29327024385958,-12.879240023513098
Or52Z12,53.82677905320836,-12.374477476547856
Or52Z13,43.476916538050915,-5.064463701741237
Or52Z14,45.5009917198314,-5.987885503199143
Or55B10,59.14849348959336,-17.97551929547331
Or55B3,52.62517672362319,12.055984949359948
Or55B4,59.86370702597724,46.65749612477237
Or56A3,47.224553572152765,8.544803297874497
Or56A3B,-26.618066807486624,37.722991107198546
Or56A4,-32.77516107915355,40.032295697428594
Or56A5,-8.23704573148216,63.8400173701941
Or56B1,49.33068691918116,-48.51745315194269
Or56B1B,-50.138830938452585,28.96543087773125
Or56B2,-0.38687190534681676,-58.864532849139195
Or56B2J,-53.82914900599949,21.31037034184186
Or56B34,67.15309051288608,5.930315833879008
Or56B35,44.2420002199493,-39.21063702954243
Or5A1,30.64903198092442,-49.32818726693219
Or5A3,-42.079927651259176,19.174165715815107
Or5Ac15,-29.741779016793892,-34.0021288109631
Or5Ac16,-18.684344242729626,-8.499899319275428
Or5Ac17,-13.489974064069,-32.07665047579678
Or5Ac19,-18.725009169747736,-32.658574572525
Or5Ac20,-26.190127975102495,-20.03162269160125
Or5Ac21,9.780596701572701,-34.23836729033824
Or5Ac22,-21.478589666480666,-24.270930511638234
Or5Ac23,-11.317102134391655,-41.46851167526544
Or5Ac24,-17.8863611151545,-48.75942107940771
Or5Af1,22.64228657804884,54.168053165383604
Or5Af2,14.54994734505042,63.70240317185718
Or5Ak20,-7.713508325825863,14.396644673368108
Or5Ak22,-1.2523813992819919,31.051414740245466
Or5Ak23,-15.485617734610008,42.75420881152897
Or5Ak24,14.685761021332127,35.960099509164245
Or5Ak25,13.201645078400627,21.784708313926387
Or5Ak4,-17.274860429913783,24.030362280236684
Or5Al1,-12.871948376338718,18.15316288464733
Or5Al5,16.168367842371524,-17.066339069139048
Or5Al6,13.590871435136176,1.1109722756111775
Or5Al7,-35.26228319694401,10.013654252575352
Or5An10,9.979651051211144,46.32818393342532
Or5An11,-23.649617539470434,6.140684852449969
Or5An1B,6.681690995161178,46.86036916368509
Or5An1C,-3.5627141669336684,-42.63173558337106
Or5An6,11.694123728691943,43.372013942324685
Or5An9,2.9289139661472294,34.925242735219875
Or5Ap2,-49.69442792648082,-1.7331377026259998
Or5Aq1,4.100896537044002,39.0184110745514
Or5Aq1B,22.730386913177767,25.49477846495571
Or5Aq6,7.256419319350042,42.527691898814
Or5Aq7,-14.78320514367658,57.1304021681129
Or5Ar1,3.6129926168384,-35.13138848887543
Or5As1,-14.012096742239574,-6.709964533415781
Or5Au1,-4.742692446818519,20.647678881995738
Or5B101,-19.936473394406484,31.58660370070634
Or5B102,-6.98325421719089,17.197512232562936
Or5B104,-35.17650925474718,-1.0482005495266333
Or5B106,-4.8835084436598395,13.301699543677179
Or5B107,-20.060861915954714,-9.538508321282984
Or5B108,3.9565705331758028,8.087460284118519
Or5B109,-15.875313323759944,-10.402387929152937
Or5B111,-5.797263420283754,-6.257622827636547
Or5B112,-12.211446494529314,-9.939694076515975
Or5B113,-21.416707964420453,0.4169127352464815
Or5B116,15.102383793891677,13.918721914011506
Or5B117,10.545617198196634,-17.856885212908978
Or5B118,2.0063329942142203,19.718363898980858
Or5B119,12.46947997692066,-19.579284996454405
Or5B12,7.794992968406857,-11.941206475511144
Or5B120,2.780635705576124,-36.61421957005847
Or5B121,-9.073963973927244,24.039604778979218
Or5B122,21.1385554976478,-40.96856215991323
Or5B123,-1.305302448882483,-15.133272965475172
Or5B124,15.834759042282377,21.549652822663628
Or5B12B,3.4607068587137277,-26.44664100461145
Or5B21,11.432605636491553,20.484525861022167
Or5B24,22.806975749714365,34.099566923963614
Or5B3,-27.197661317778774,-4.7011164428531345
Or5B94,-7.435216531439539,-2.3386928223965486
Or5B95,0.19570994952369206,15.64794200163644
Or5B96,-20.99064876852666,1.8671786920792877
Or5B97,-32.780354254849314,4.223152402617963
Or5B98,-11.292110882279214,6.1199283845989445
Or5B99,26.692737738617566,29.099608156985685
Or5Be3,0.837096881986671,-24.893255362545542
Or5Bh3,-17.39137301619193,-58.80337061745958
Or5Bw2,46.36930467751394,36.30552531149217
Or5C1,-41.19480370363967,29.58929755867143
Or5D14,-32.50014334124705,-58.578611770123196
Or5D16,-55.38535111614535,-0.3898137497102806
Or5D18,-31.459695480772623,-61.09641974451714
Or5D35,27.0418152902958,-34.59425989328324
Or5D36,61.96095805410005,16.053244519054925
Or5D37,-46.58205191244659,70.04417927951697
Or5D38,58.9292355052769,9.398419925349522
Or5D39,43.163800699248505,58.41576526791152
Or5D40,-69.70013465729478,7.9663226849265305
Or5D41,71.69704429350075,-5.690940857534209
Or5D43,-78.29915060734017,-9.172401424151724
Or5D46,-84.1074823156851,-19.047549916697534
Or5D47,4.0509991720427685,-68.10386705682428
Or5E1,-17.31940984707713,37.354529795719785
Or5G23,-34.70478580924417,-12.082968412048444
Or5G25,-10.75871204807532,38.63653274843008
Or5G26,33.41717731216947,32.99386857057774
Or5G27,-37.216843886969095,-11.697465908546803
Or5G29,-29.361380828019342,17.363729689849347
Or5G9,-37.1874208792825,-26.927983834100825
Or5H17,12.133467114587377,-40.28999120843164
Or5H18,-19.96805870146163,-20.66540938191182
Or5H19,-24.477119168403846,-43.68862540520867
Or5H22,-2.586174866813477,-19.38674402338881
Or5H23,-5.170554432610212,-10.194541981626749
Or5H25,4.398529386741814,-18.701607943862285
Or5H26,-13.683304028574462,30.400983891750133
Or5I1,22.202697965121473,63.623766582104665
Or5J1,-3.371291010537698,53.47557268408824
Or5J3,-20.0832449182419,50.76815140194829
Or5K1,-24.805176252989245,-45.366301155570895
Or5K14,-1.0355473684884327,-35.75981964066982
Or5K15,44.47916527051407,28.041576821929326
Or5K16,1.963403457552592,-52.11407679629934
Or5K17,12.026793867851286,-59.811429787393266
Or5K1B,25.04550061638004,9.700437020404229
Or5K3,28.50107098186596,-36.7897670434885
Or5L13,18.178871537598816,46.463090125563255
Or5L14,21.134492650164436,76.72853340965055
Or5M10,-21.329396557839587,38.41399838919976
Or5M10B,-20.842229684738527,33.28711825387597
Or5M11,-15.39487378320399,31.428185814018082
Or5M11B,-21.56799080328097,49.06369604534272
Or5M12,-32.482829522098385,38.0317300300716
Or5M13B,13.93214622568491,56.859165027327
Or5M3,-29.500615420073846,44.7541447339986
Or5M3B,47.658305547818756,21.82725196714486
Or5M5,-22.603029454138152,42.73345763135011
Or5M8,-21.68606367591162,30.49715984025081
Or5M9,-35.61115401525921,52.09714903300089
Or5M9B,-25.79064011434579,57.550724399736765
Or5O1,14.386858791976211,43.52922159449163
Or5P1,8.72799859195628,29.674653188697107
Or5P4,7.865214536399294,-58.638705052166216
Or5P5,26.706797195261966,37.29672223853025
Or5P50,-18.471842663008676,-23.947494265743728
Or5P51,-0.2790532991239915,51.65620559424139
Or5P52,-10.005083899026275,-36.770203613344485
Or5P53,-28.08115371221312,-15.12037784365746
Or5P54,-33.90920236817169,-48.018765658606995
Or5P55,-44.54313778025915,1.112385435078909
Or5P56,-49.32224026598296,7.77795953750976
Or5P57,-7.458921198047247,-26.192239529937634
Or5P58,-20.709785200680905,-40.043236549495234
Or5P59,-21.339107156512227,-34.697497124934955
Or5P6,8.826939234414231,17.84449454472039
Or5P60,-24.93062416166335,-31.48412146829495
Or5P61,-27.82352751673989,54.612792766091786
Or5P62,-40.2461025009311,-14.327818044040821
Or5P63,-40.878191181152275,7.359173080562009
Or5P64,-1.9591198904854428,30.486255635554468
Or5P66,-21.67694463959748,-30.512666306457167
Or5P67,3.693270458493444,45.69282217754984
Or5P68,8.531719332801833,19.446241971526046
Or5P69,-25.70898330334526,-35.05080989122846
Or5P70,-17.784879760226264,-27.68748787832435
Or5P72,-28.672436748840198,-37.06086106134979
Or5P73,-15.77089659875344,-16.148488139142916
Or5P76,10.905827105577345,12.645788854022788
Or5P78,-16.014605076169577,-23.019666106387305
Or5P79,-23.906867826210256,-28.385356400845758
Or5P80,-3.425460105199805,43.9760166168361
Or5P81,18.416671632285038,32.05663973800351
Or5T15,-50.71273544948296,33.415924141006286
Or5T16,-8.04991235098265,-14.874953346194253
Or5T17,8.411109313509533,16.185797963376814
Or5T18,-28.349334853667685,7.55760351547707
Or5T5,18.93936710616342,-33.54331312101978
Or5T7,-16.264246297052775,-11.326629048405952
Or5T9,6.628919538474747,36.94269404115072
Or5V1,-0.6991164870229455,-41.25689416743817
Or5V1B,22.868064013350615,36.62800539013492
Or5W1,-18.791376879416525,-18.938623254093205
Or5W10,-53.96430098332378,-1.4184631129789886
Or5W11,24.47965517930135,-56.286684634543626
Or5W12,-17.064470418361328,-30.558152760917014
Or5W13,-6.516326172457425,-48.48097466039109
Or5W14,12.4896599443234,-14.33393978324475
Or5W15,-27.906787327929976,2.2695333747234994
Or5W16,-2.4719146596762287,-21.560986112940714
Or5W18,7.5222729095565395,-33.82472094371871
Or5W19,23.009682844021707,15.380446367227092
Or5W1B,-1.135851481968837,-49.136591153110665
Or5W20,31.06240861511983,39.01301318867976
Or5W22,-20.462728039913188,-52.168639838701154
Or5W8,28.766758079458395,49.85485631611278
Or6A2,-10.458904943612442,-62.06819207766949
Or6Aa1,24.6736814377147,-68.31759121145622
Or6Ae1,14.659079454829792,-63.01668002760948
Or6B1,20.318324406026534,-35.711402418628595
Or6B13,-4.337407541822879,-57.17170091176466
Or6B2,21.04269536544217,39.167983976035615
Or6B2B,7.483205076735025,33.298716257148705
Or6B3,15.0060839359908,-25.42531898830282
Or6B6,7.824356387384403,49.88034015723733
Or6B9,8.172557319849057,-41.4377196820564
Or6C1,68.38467543375114,9.100438676375012
Or6C1B,-75.3337693765532,18.068880726954845
Or6C2,-55.068106129967184,32.71239698378229
Or6C201,-52.35173407344744,11.611596723772031
Or6C202,-18.675462536878513,54.5233813386377
Or6C203,-50.13515572175233,31.62371181854441
Or6C204,-60.13738923088902,24.95993992754977
Or6C205,74.79990183686117,1.742522154767257
Or6C206,64.6530261649935,36.054238610960276
Or6C207,-64.69062915938396,26.86091386612967
Or6C208,-37.95480741422795,63.02396501157252
Or6C209,-43.61296930651725,54.19506465715983
Or6C210,-58.372571178909006,8.854292913828518
Or6C211,-50.669215909693705,40.452743420915816
Or6C212,-52.43346898822501,45.897028806952804
Or6C213,-49.2405526548304,44.18527087443627
Or6C214,-17.585017567238403,67.55774255582904
Or6C215,-40.9431334434667,39.730441629938106
Or6C216,-52.275227345690325,37.52748379243169
Or6C217,4.758832028642528,61.45869675277423
Or6C219,-51.11903539019719,41.16131571754618
Or6C2B,-45.47247050437126,21.124466799675314
Or6C3,51.036673705574465,-48.48050677650464
Or6C33,-64.88083592236167,12.32922458899149
Or6C35,-54.73788178857856,30.412978114686105
Or6C38,62.21392190586891,34.27770878597107
Or6C3B,65.80414912298278,15.520276863342433
Or6C5,32.11550312123356,67.71448122012465
Or6C5B,-32.73812102670088,43.84359275364645
Or6C5C,-41.08578752210292,-56.81595280791461
Or6C6,-45.82882131411568,40.17503886214083
Or6C65,-57.82726778349384,48.401427299332596
Or6C66,-39.19855730735747,55.59986090544738
Or6C66B,-70.31441816214138,32.67904027305542
Or6C68,-63.18273183055264,24.141567686924837
Or6C69,-19.32535880774675,62.47960988050915
Or6C69B,-17.85214149654967,60.04254849899798
Or6C69C,-62.04567001736924,11.90028226162317
Or6C6C,-29.91448236033153,-63.366203565755576
Or6C7,-1.2173285141629189,69.9702434821951
Or6C70,6.7192930427213255,66.52955766393501
Or6C74,-56.286536287553155,31.941718298730486
Or6C75,65.65232671645077,-15.77901138459934
Or6C76,-51.660171530169464,51.924317294711386
Or6C76B,58.18728417761883,-25.626882924160885
Or6C8,-25.209701481674678,-60.00718413961055
Or6C88,-22.737065759083638,65.40009144464241
Or6D12,11.059432956106516,-37.26715847626502
Or6D13,15.399115263785616,-57.14089079152609
Or6D14,-38.375424634962656,23.76224099942548
Or6D15,7.404571304432526,66.90577737143289
Or6E1,-29.438767973327792,-58.35139735819005
Or6F1,12.300669405830414,63.461539788476365
Or6F2,14.050179899246967,-62.406480466989116
Or6K14,6.285636955935157,-53.66226992562766
Or6K2,-10.884477752128314,53.31991201483107
Or6K4,-8.210333380231143,49.55998554278429
Or6K6,0.6205237286028036,-45.46775747253649
Or6N1,53.293966663131314,-5.799726725307476
Or6N2,42.890515334445055,26.68329789007748
Or6P1,44.49343260916516,45.82206322473108
Or6S1,2.0251707721196395,9.149157204862194
Or6X1,-36.09865189379975,-38.341631658579786
Or6Y1,24.924698532824184,56.417881959429536
Or6Z1,11.950764441693531,52.76746764147726
Or6Z3,5.326637901827633,54.39571465354174
Or6Z5,-6.14002250465678,-52.157077057102256
Or6Z6,-4.332370789057811,63.7532595605807
Or6Z7,32.049669753739714,18.642985583619062
Or7A35,-31.502430710484173,-15.667064490522948
Or7A36,34.406918551368946,20.683909565267257
Or7A37,19.948735421664942,-12.473851859015946
Or7A38,18.670723345069845,-54.300092475844735
Or7A39,15.600633786218586,-38.452142808250684
Or7A40,-31.202892670636242,9.937023465262957
Or7A41,-32.72658513974336,-5.126272449315069
Or7A42,22.723789498672158,-37.82779834114426
Or7C19,12.172918171666419,-65.4649524935925
Or7C70,-1.3526688598175756,39.9611670973884
Or7D10,21.80407312516613,47.177398698471244
Or7D11,6.255746907428658,25.684082104903844
Or7D9,27.663927019774626,53.30924601057915
Or7E165,12.398652944867958,-45.19430574149494
Or7E166,23.335775200479585,-14.228136798048489
Or7E168,25.53335699074546,31.147806406656862
Or7E169,-9.703558419082883,-33.010307446015474
Or7E170,-28.4588253997764,-11.736152126700542
Or7E173,-12.027947061921065,60.507410172352095
Or7E174,-14.388180385860034,49.5027539483771
Or7E175,-42.12929825409433,28.24680135639872
Or7E176,45.49661886659321,-52.17586122642047
Or7E177,-9.038021714288538,28.965708640908403
Or7E178,26.578415883613765,41.364271333168745
Or7G12,29.294279938519693,-59.96440255096246
Or7G16,5.381753692900114,-41.70662551848141
Or7G17,-37.28513898455812,-35.865441091226565
Or7G18,53.080961039322624,34.647692411502256
Or7G19,-47.1093135184534,-29.54061595810986
Or7G20,-44.86547229506371,27.040721863465492
Or7G21,69.83346248461412,-16.10225742215926
Or7G22,24.106024062366874,-40.8250783378546
Or7G25,-21.08632157726529,-9.957830054345475
Or7G27,-25.946904145189656,-25.627343635213098
Or7G28,11.664609939628969,-48.760847765575875
Or7G29,-29.318462823201777,-18.103829069216484
Or7G30,-35.588615233295094,-31.04669195003251
Or7G32,42.079551980511795,52.9928821125632
Or7G33,-26.00111643937153,-12.38269544817263
Or7G34,-38.64559647454833,-29.668859193432905
Or7G35,-36.443620998018496,-48.37860571361725
Or7H8,-24.914699914010956,16.82246380631403
Or8A1,23.98087284927054,-24.505831850373543
Or8A1B,-15.604243759730158,-51.192917005721974
Or8B1,53.87109594439669,-39.262575786796816
Or8B101,27.150016374374456,-49.8148038605521
Or8B12,60.154479134065504,-10.035987513938306
Or8B12B,24.011983389486527,-28.524055228185
Or8B12C,66.71413527022669,11.604416389189451
Or8B12I,22.732554312938205,55.255504513427546
Or8B1B,59.84855885814818,-30.68606598468467
Or8B1C,37.55586304698811,-51.04717717406839
Or8B3,36.49379403152213,-37.73928076120797
Or8B35,57.88322380475845,-2.4395033988580193
Or8B36,33.66682731442519,-49.9506799707749
Or8B37,31.961404035158104,-35.690121288664905
Or8B38,31.404010514809592,-28.52785363455154
Or8B39,30.98347518099598,-44.79327264440733
Or8B3B,41.010927794197436,-36.36387620090931
Or8B4,18.09694083901064,-45.06513141772478
Or8B40,33.90067754865978,-39.16523675564518
Or8B41,33.815724333443434,-45.75362732331038
Or8B42,30.92184517389448,-36.07632479041327
Or8B43,64.40198027356064,-9.557755054888807
Or8B44,53.71649751470227,17.66739716231857
Or8B46,68.9224574303478,-14.493780389975187
Or8B48,54.73569665732684,-32.7582099505265
Or8B49,63.54589122245932,-5.666756813008386
Or8B50,27.34858745209791,-51.25093857551146
Or8B51,54.08229251387974,33.30852512911809
Or8B52,-31.808799134415484,-35.63500555063694
Or8B53,42.31389260326697,20.821857217049306
Or8B54,55.388124307127285,39.52684950851409
Or8B55,46.227806100316606,-35.16929809357185
Or8B56,47.16859563113345,-31.992431811174967
Or8B57,22.59720160073721,-35.427245589763274
Or8B8,39.598168360596084,-15.53976357099047
Or8B9,45.80612368679366,-22.613114184988717
Or8C10,47.84331195022062,24.79695569168689
Or8C11,55.681317833964236,26.284011325658284
Or8C13,-15.55773955084538,-68.42250954221552
Or8C15,33.083313444388104,-54.289370691424146
Or8C16,30.11492166777918,-51.588313020969444
Or8C17,32.545748177062734,-41.98302354085966
Or8C20,39.46584617559582,22.084030981311905
Or8C8,16.696175943077176,-36.70074877936914
Or8C9,53.25590555709251,22.110672305799227
Or8D1,-10.740265041876198,-5.519646630583471
Or8D1B,42.81310961667672,-17.45794707839589
Or8D2,41.39200156871925,9.865614433488409
Or8D23,39.91485253789819,8.3738224076237
Or8D2B,14.779913494642757,6.319675418569602
Or8D4,41.82485185322247,31.728346745460577
Or8D6,34.673315756612226,37.376645323479565
Or8G17,16.974001966241133,54.14032782328098
Or8G18,-29.703386563917764,47.8759690017432
Or8G19,32.63601391473325,-49.81100860895772
Or8G2,35.77043606989898,-49.19538124314738
Or8G20,60.27445963955321,-7.840152268484587
Or8G21,45.23949096113954,28.23876012035408
Or8G23,19.750021049451927,-59.34455211119122
Or8G24,60.377010491724405,23.562315102672564
Or8G26,42.51475453660824,-49.77477665303017
Or8G27,62.848744195454444,8.927943682190921
Or8G28,59.29194614440293,-29.31917069240145
Or8G2B,58.03986636719179,3.3085231976811604
Or8G30,25.027714593991327,-57.884712439454425
Or8G32,-22.255965824060905,-60.059976609771326
Or8G33,53.47961422396069,-47.72134545867866
Or8G34,27.419070722358082,23.92021754331133
Or8G35,63.64977675501743,24.816149389602476
Or8G36,29.51816616638851,-63.19255878964917
Or8G37,66.82384172744744,-15.893209308749125
Or8G4,36.811181430228515,-53.662281368732884
Or8G50,27.706635173863514,-32.333250660390156
Or8G51,26.1382866404686,10.510526696556397
Or8G52,58.43347561741958,18.396759098611128
Or8G53,9.697691314076584,-26.49505749364338
Or8G54,66.06742249925092,14.883675675198178
Or8G55,28.49944028267703,-23.034572679602256
Or8H10,-17.033071050157535,34.02980750594249
Or8H7,-2.185192223819258,19.545377102321716
Or8H8,13.481392334519615,-27.340971523976282
Or8H9,-45.22333427623446,19.043045205610074
Or8I2,-29.695591313466366,15.949227308372189
Or8J3,-8.409951848442065,15.548924108583007
Or8J3B,6.045168549932583,-10.892353339836347
Or8J3C,-3.514141716079743,1.5144700918876584
Or8K1,54.313745402654355,-41.28843554748247
Or8K16,20.077712764381207,34.897504626524764
Or8K17,18.657286344818893,18.939497641886813
Or8K18,28.78046474819709,47.75642286924149
Or8K20,56.360331862778644,-22.814336416164934
Or8K21,24.667822292028276,42.55940526310038
Or8K22,73.68125018834934,-11.137307797763103
Or8K23,56.74852930040762,32.35913602315583
Or8K24,44.184040016008524,13.250784356697377
Or8K25,-67.35635623444331,5.094270089520844
Or8K27,53.054120516562556,40.48907308078671
Or8K28,-53.86583610197287,21.26121162768043
Or8K3,36.53459143139591,28.631914119393404
Or8K30,-40.1066729422479,24.962905606528793
Or8K32,67.57642080281485,-5.56976223338032
Or8K33,62.45712138402146,20.69370580591045
Or8K35,33.88965185591191,23.709180174989783
Or8K37,-34.47646004858972,23.16151453977145
Or8K38,30.307026541840784,52.90358558445938
Or8K39,20.253664197605488,5.724894203920359
Or8K3B,39.701954674846824,-29.55765070637572
Or8K40,54.17149699211122,-42.589664345396955
Or8K41,60.06824812088626,-10.247643577808205
Or8K53,20.868735811753123,3.0412698697820773
Or8S10,-28.027375807297876,50.4648273102262
Or8S16,-26.28817613224757,-57.62724704058117
Or8S2,-28.721117295554375,30.69712700682639
Or8S5,-65.3028369341382,-13.577001603536388
Or8S8,-21.273511521758277,-27.095212635306005
Or8U10,14.91373446011995,0.976944342056014
Or8U8,-1.2550147562923313,-27.27791293599157
Or8U9,-13.378750932633734,-56.99278228396236
Or8W1,37.43637528591952,38.06510687947458
Or9A2,-48.695409684383506,24.355366799234915
Or9A4,-54.25227655076877,11.884425183972327
Or9A7,-69.85114188608394,10.623381053060815
Or9E1,57.69948575160264,-24.93302581611881
Or9G19,-33.09565113762417,-45.793453185510444
Or9G20,-7.7714870382120615,-42.919277021271704
Or9G3,-17.739858301976312,-53.698531557543966
Or9G4,30.6598386698585,26.866712782380546
Or9G4B,8.613503486078788,-49.641198059152366
Or9G8,-33.10614580221967,-24.447746768768027
Or9I1,-4.739327659358361,35.8314229749272
Or9I14,-14.92951150984124,47.144836180939976
Or9I16,-39.725109781814105,-6.075619045780805
Or9I1B,3.3598351092746688,37.67062799371151
Or9I2,-4.258049212733377,39.55613118502705
Or9K2,9.727573495125574,3.6071473093207076
Or9K2B,28.02742333349153,15.568993727887014
Or9K7,51.46252950447887,30.940878875765222
Or9M1,16.64396255707922,45.09180416249314
Or9M1B,15.133885599742342,48.70707022210638
Or9M2,-63.0885687861531,-13.13965623245931
Or9Q1,-8.080321937819498,51.300954175520054
Or9Q2,-32.5186764992365,32.01962102336073
Or9R3,14.761764847479197,28.463288373929682
Or9R7,13.194387720500378,33.30148975552306
Or9S13,1.4051760251330063,-21.19020527995001
Or9S14,9.790035750890775,30.842418669226532
Or9S15,-3.892700677900545,29.317750884067074
Or9S18,-17.041138055003188,5.499429127889471
Or9S23,2.010524207798719,32.64754193858568
Or9S27,11.80079136271381,33.125347125104284
